Nombre del evento,Número de eventos,Total de usuarios,Número de eventos por usuario,Total de ingresos
LEVEL_COMPLETED_525,3,3,1,0
LEVEL_COMPLETED_526,3,3,1,0
LEVEL_COMPLETED_527,3,3,1,0
LEVEL_COMPLETED_528,3,3,1,0
LEVEL_COMPLETED_536,3,3,1,0
LEVEL_COMPLETED_537,3,3,1,0
LEVEL_COMPLETED_538,3,3,1,0
LEVEL_COMPLETED_542,3,3,1,0
LEVEL_COMPLETED_543,3,3,1,0
LEVEL_COMPLETED_544,3,3,1,0
LEVEL_COMPLETED_545,3,3,1,0
LEVEL_COMPLETED_546,3,3,1,0
LEVEL_COMPLETED_547,3,3,1,0
LEVEL_COMPLETED_548,3,3,1,0
LEVEL_COMPLETED_555,3,3,1,0
LEVEL_COMPLETED_556,3,3,1,0
LEVEL_COMPLETED_557,3,3,1,0
LEVEL_COMPLETED_558,3,3,1,0
LEVEL_COMPLETED_559,3,3,1,0
START_LEVEL_1032,3,1,3,0
START_LEVEL_1037,3,1,3,0
START_LEVEL_1038,3,1,3,0
START_LEVEL_1039,3,1,3,0
START_LEVEL_1046,3,1,3,0
START_LEVEL_1050,3,1,3,0
START_LEVEL_1051,3,1,3,0
START_LEVEL_1084,3,1,3,0
START_LEVEL_1087,3,1,3,0
START_LEVEL_1129,3,1,3,0
START_LEVEL_1131,3,1,3,0
START_LEVEL_1133,3,1,3,0
START_LEVEL_1322,3,1,3,0
START_LEVEL_1413,3,2,1.5,0
START_LEVEL_1464,3,1,3,0
START_LEVEL_1479,3,1,3,0
START_LEVEL_259,3,3,1,0
START_LEVEL_262,3,3,1,0
START_LEVEL_263,3,3,1,0
START_LEVEL_275,3,3,1,0
START_LEVEL_277,3,3,1,0
START_LEVEL_281,3,3,1,0
START_LEVEL_282,3,3,1,0
START_LEVEL_289,3,2,1.5,0
START_LEVEL_291,3,2,1.5,0
START_LEVEL_298,3,2,1.5,0
START_LEVEL_308,3,2,1.5,0
START_LEVEL_309,3,2,1.5,0
START_LEVEL_311,3,2,1.5,0
START_LEVEL_316,3,2,1.5,0
START_LEVEL_317,3,2,1.5,0
START_LEVEL_323,3,1,3,0
START_LEVEL_342,3,3,1,0
START_LEVEL_350,3,2,1.5,0
START_LEVEL_351,3,2,1.5,0
START_LEVEL_352,3,2,1.5,0
START_LEVEL_357,3,2,1.5,0
START_LEVEL_358,3,2,1.5,0
START_LEVEL_363,3,3,1,0
START_LEVEL_365,3,3,1,0
START_LEVEL_370,3,2,1.5,0
START_LEVEL_371,3,2,1.5,0
START_LEVEL_373,3,2,1.5,0
START_LEVEL_374,3,2,1.5,0
START_LEVEL_3883,3,2,1.5,0
START_LEVEL_400,3,3,1,0
START_LEVEL_401,3,2,1.5,0
START_LEVEL_412,3,2,1.5,0
START_LEVEL_424,3,3,1,0
START_LEVEL_425,3,3,1,0
START_LEVEL_426,3,3,1,0
START_LEVEL_428,3,3,1,0
START_LEVEL_437,3,2,1.5,0
START_LEVEL_439,3,2,1.5,0
START_LEVEL_441,3,3,1,0
START_LEVEL_442,3,3,1,0
START_LEVEL_443,3,3,1,0
START_LEVEL_445,3,3,1,0
START_LEVEL_446,3,3,1,0
START_LEVEL_447,3,3,1,0
START_LEVEL_448,3,3,1,0
START_LEVEL_449,3,3,1,0
START_LEVEL_450,3,3,1,0
START_LEVEL_451,3,3,1,0
START_LEVEL_452,3,3,1,0
START_LEVEL_453,3,3,1,0
START_LEVEL_455,3,3,1,0
START_LEVEL_468,3,2,1.5,0
START_LEVEL_471,3,2,1.5,0
START_LEVEL_472,3,2,1.5,0
START_LEVEL_476,3,2,1.5,0
START_LEVEL_483,3,2,1.5,0
START_LEVEL_484,3,2,1.5,0
START_LEVEL_486,3,2,1.5,0
START_LEVEL_489,3,3,1,0
START_LEVEL_490,3,3,1,0
START_LEVEL_491,3,3,1,0
START_LEVEL_492,3,3,1,0
START_LEVEL_497,3,2,1.5,0
START_LEVEL_501,3,3,1,0
START_LEVEL_502,3,3,1,0
START_LEVEL_503,3,3,1,0
START_LEVEL_507,3,3,1,0
START_LEVEL_508,3,3,1,0
START_LEVEL_510,3,3,1,0
START_LEVEL_511,3,3,1,0
START_LEVEL_512,3,3,1,0
START_LEVEL_513,3,3,1,0
START_LEVEL_514,3,3,1,0
START_LEVEL_515,3,3,1,0
START_LEVEL_516,3,3,1,0
START_LEVEL_517,3,3,1,0
START_LEVEL_518,3,3,1,0
START_LEVEL_519,3,3,1,0
START_LEVEL_522,3,2,1.5,0
START_LEVEL_523,3,2,1.5,0
START_LEVEL_524,3,3,1,0
START_LEVEL_525,3,3,1,0
START_LEVEL_526,3,3,1,0
START_LEVEL_527,3,3,1,0
START_LEVEL_537,3,3,1,0
START_LEVEL_538,3,3,1,0
START_LEVEL_543,3,3,1,0
START_LEVEL_544,3,3,1,0
START_LEVEL_545,3,3,1,0
START_LEVEL_546,3,3,1,0
START_LEVEL_547,3,3,1,0
START_LEVEL_548,3,3,1,0
START_LEVEL_634,3,1,3,0
START_LEVEL_642,3,2,1.5,0
START_LEVEL_670,3,1,3,0
START_LEVEL_740,3,1,3,0
START_LEVEL_746,3,2,1.5,0
START_LEVEL_751,3,2,1.5,0
START_LEVEL_752,3,2,1.5,0
START_LEVEL_769,3,2,1.5,0
START_LEVEL_802,3,1,3,0
START_LEVEL_843,3,2,1.5,0
START_LEVEL_844,3,2,1.5,0
START_LEVEL_848,3,2,1.5,0
START_LEVEL_850,3,2,1.5,0
START_LEVEL_936,3,1,3,0
START_LEVEL_944,3,2,1.5,0
START_LEVEL_945,3,2,1.5,0
START_LEVEL_946,3,1,3,0
START_LEVEL_950,3,2,1.5,0
START_LEVEL_990,3,1,3,0
TIME_EVENT_1,3,3,1,0
TIME_LEVEL_2541,3,3,1,0
TIME_LEVEL_2551,3,3,1,0
TIME_LEVEL_2561,3,3,1,0
TIME_LEVEL_2571,3,3,1,0
TIME_LEVEL_2581,3,3,1,0
TIME_LEVEL_2591,3,3,1,0
TIME_LEVEL_2601,3,3,1,0
TIME_LEVEL_2611,3,3,1,0
TIME_LEVEL_2621,3,3,1,0
TIME_LEVEL_2631,3,3,1,0
TIME_LEVEL_2721,3,3,1,0
TIME_LEVEL_2731,3,3,1,0
TIME_LEVEL_2741,3,3,1,0
TIME_LEVEL_2751,3,3,1,0
TIME_LEVEL_2761,3,3,1,0
TIME_LEVEL_2771,3,3,1,0
TIME_LEVEL_2781,3,3,1,0
TIME_LEVEL_2791,3,3,1,0
TIME_LEVEL_2801,3,3,1,0
TIME_LEVEL_2811,3,3,1,0
TIME_LEVEL_2821,3,3,1,0
TIME_LEVEL_3391,3,3,1,0
TIME_LEVEL_3401,3,3,1,0
TIME_LEVEL_3411,3,3,1,0
TIME_LEVEL_3421,3,3,1,0
TIME_LEVEL_3431,3,3,1,0
TIME_LEVEL_3441,3,3,1,0
TIME_LEVEL_3451,3,3,1,0
TIME_LEVEL_3461,3,3,1,0
TIME_LEVEL_3471,3,3,1,0
TIME_LEVEL_3601,3,3,1,0
TIME_LEVEL_3611,3,3,1,0
TIME_LEVEL_3621,3,3,1,0
TIME_LEVEL_3631,3,3,1,0
TIME_LEVEL_3641,3,3,1,0
TIME_LEVEL_3651,3,3,1,0
TIME_LEVEL_3661,3,3,1,0
TIME_LEVEL_3671,3,3,1,0
TIME_LEVEL_3681,3,3,1,0
TIME_LEVEL_3991,3,3,1,0
TIME_LEVEL_4241,3,3,1,0
TIME_LEVEL_4251,3,3,1,0
TIME_LEVEL_4261,3,3,1,0
TIME_LEVEL_4271,3,3,1,0
TIME_LEVEL_4281,3,3,1,0
TIME_LEVEL_4291,3,3,1,0
TIME_LEVEL_4301,3,3,1,0
TIME_LEVEL_4311,3,3,1,0
TIME_LEVEL_4411,3,3,1,0
TIME_LEVEL_4421,3,3,1,0
TIME_LEVEL_4431,3,3,1,0
TIME_LEVEL_4441,3,3,1,0
TIME_LEVEL_4451,3,3,1,0
TIME_LEVEL_4461,3,3,1,0
TIME_LEVEL_4471,3,3,1,0
TIME_LEVEL_4481,3,3,1,0
TIME_LEVEL_4491,3,3,1,0
TIME_LEVEL_4501,3,3,1,0
TIME_LEVEL_4511,3,3,1,0
TIME_LEVEL_4521,3,3,1,0
TIME_LEVEL_4531,3,3,1,0
TIME_LEVEL_4541,3,3,1,0
TIME_LEVEL_4881,3,3,1,0
TIME_LEVEL_4891,3,3,1,0
TIME_LEVEL_4901,3,3,1,0
TIME_LEVEL_4911,3,3,1,0
TIME_LEVEL_4921,3,3,1,0
TIME_LEVEL_4931,3,3,1,0
TIME_LEVEL_4941,3,3,1,0
TIME_LEVEL_5071,3,3,1,0
TIME_LEVEL_5081,3,3,1,0
TIME_LEVEL_5091,3,3,1,0
TIME_LEVEL_5101,3,3,1,0
TIME_LEVEL_5111,3,3,1,0
TIME_LEVEL_5121,3,3,1,0
TIME_LEVEL_5131,3,3,1,0
TIME_LEVEL_5141,3,3,1,0
TIME_LEVEL_5151,3,3,1,0
TIME_LEVEL_5161,3,3,1,0
TIME_LEVEL_5171,3,3,1,0
TIME_LEVEL_5181,3,3,1,0
TIME_LEVEL_5241,3,3,1,0
TIME_LEVEL_5251,3,3,1,0
TIME_LEVEL_5261,3,3,1,0
TIME_LEVEL_5271,3,3,1,0
TIME_LEVEL_5281,3,3,1,0
TIME_LEVEL_5361,3,3,1,0
TIME_LEVEL_5371,3,3,1,0
TIME_LEVEL_5421,3,3,1,0
TIME_LEVEL_5431,3,3,1,0
TIME_LEVEL_5441,3,3,1,0
TIME_LEVEL_5451,3,3,1,0
TIME_LEVEL_5461,3,3,1,0
TIME_LEVEL_5471,3,3,1,0
TIME_LEVEL_5481,3,3,1,0
TIME_LEVEL_5551,3,3,1,0
TIME_LEVEL_5561,3,3,1,0
TIME_LEVEL_5571,3,3,1,0
TIME_LEVEL_5581,3,3,1,0
TIME_LEVEL_5591,3,3,1,0
LEVEL_COMPLETED_1410,2,2,1,0
LEVEL_COMPLETED_1411,2,2,1,0
LEVEL_COMPLETED_1412,2,2,1,0
LEVEL_COMPLETED_1413,2,2,1,0
LEVEL_COMPLETED_1414,2,2,1,0
LEVEL_COMPLETED_1415,2,2,1,0
LEVEL_COMPLETED_283,2,2,1,0
LEVEL_COMPLETED_284,2,2,1,0
LEVEL_COMPLETED_285,2,2,1,0
LEVEL_COMPLETED_286,2,2,1,0
LEVEL_COMPLETED_287,2,2,1,0
LEVEL_COMPLETED_288,2,2,1,0
LEVEL_COMPLETED_289,2,2,1,0
LEVEL_COMPLETED_290,2,2,1,0
LEVEL_COMPLETED_291,2,2,1,0
LEVEL_COMPLETED_292,2,2,1,0
LEVEL_COMPLETED_293,2,2,1,0
LEVEL_COMPLETED_294,2,2,1,0
LEVEL_COMPLETED_295,2,2,1,0
LEVEL_COMPLETED_296,2,2,1,0
LEVEL_COMPLETED_297,2,2,1,0
LEVEL_COMPLETED_308,2,2,1,0
LEVEL_COMPLETED_309,2,2,1,0
LEVEL_COMPLETED_310,2,2,1,0
LEVEL_COMPLETED_311,2,2,1,0
LEVEL_COMPLETED_312,2,2,1,0
LEVEL_COMPLETED_313,2,2,1,0
LEVEL_COMPLETED_314,2,2,1,0
LEVEL_COMPLETED_315,2,2,1,0
LEVEL_COMPLETED_316,2,2,1,0
LEVEL_COMPLETED_317,2,2,1,0
LEVEL_COMPLETED_318,2,2,1,0
LEVEL_COMPLETED_337,2,2,1,0
LEVEL_COMPLETED_338,2,2,1,0
LEVEL_COMPLETED_348,2,2,1,0
LEVEL_COMPLETED_349,2,2,1,0
LEVEL_COMPLETED_350,2,2,1,0
LEVEL_COMPLETED_351,2,2,1,0
LEVEL_COMPLETED_352,2,2,1,0
LEVEL_COMPLETED_353,2,2,1,0
LEVEL_COMPLETED_354,2,2,1,0
LEVEL_COMPLETED_355,2,2,1,0
LEVEL_COMPLETED_356,2,2,1,0
LEVEL_COMPLETED_357,2,2,1,0
LEVEL_COMPLETED_358,2,2,1,0
LEVEL_COMPLETED_359,2,2,1,0
LEVEL_COMPLETED_369,2,2,1,0
LEVEL_COMPLETED_370,2,2,1,0
LEVEL_COMPLETED_371,2,2,1,0
LEVEL_COMPLETED_372,2,2,1,0
LEVEL_COMPLETED_373,2,2,1,0
LEVEL_COMPLETED_386,2,2,1,0
LEVEL_COMPLETED_387,2,2,1,0
LEVEL_COMPLETED_388,2,2,1,0
LEVEL_COMPLETED_389,2,2,1,0
LEVEL_COMPLETED_390,2,2,1,0
LEVEL_COMPLETED_391,2,2,1,0
LEVEL_COMPLETED_392,2,2,1,0
LEVEL_COMPLETED_393,2,2,1,0
LEVEL_COMPLETED_394,2,2,1,0
LEVEL_COMPLETED_395,2,2,1,0
LEVEL_COMPLETED_396,2,2,1,0
LEVEL_COMPLETED_397,2,2,1,0
LEVEL_COMPLETED_398,2,2,1,0
LEVEL_COMPLETED_400,2,2,1,0
LEVEL_COMPLETED_401,2,2,1,0
LEVEL_COMPLETED_402,2,2,1,0
LEVEL_COMPLETED_403,2,2,1,0
LEVEL_COMPLETED_404,2,2,1,0
LEVEL_COMPLETED_405,2,2,1,0
LEVEL_COMPLETED_406,2,2,1,0
LEVEL_COMPLETED_407,2,2,1,0
LEVEL_COMPLETED_408,2,2,1,0
LEVEL_COMPLETED_409,2,2,1,0
LEVEL_COMPLETED_410,2,2,1,0
LEVEL_COMPLETED_411,2,2,1,0
LEVEL_COMPLETED_412,2,2,1,0
LEVEL_COMPLETED_413,2,2,1,0
LEVEL_COMPLETED_414,2,2,1,0
LEVEL_COMPLETED_415,2,2,1,0
LEVEL_COMPLETED_416,2,2,1,0
LEVEL_COMPLETED_417,2,2,1,0
LEVEL_COMPLETED_418,2,2,1,0
LEVEL_COMPLETED_419,2,2,1,0
LEVEL_COMPLETED_420,2,2,1,0
LEVEL_COMPLETED_421,2,2,1,0
LEVEL_COMPLETED_422,2,2,1,0
LEVEL_COMPLETED_423,2,2,1,0
LEVEL_COMPLETED_432,2,2,1,0
LEVEL_COMPLETED_433,2,2,1,0
LEVEL_COMPLETED_434,2,2,1,0
LEVEL_COMPLETED_435,2,2,1,0
LEVEL_COMPLETED_436,2,2,1,0
LEVEL_COMPLETED_437,2,2,1,0
LEVEL_COMPLETED_438,2,2,1,0
LEVEL_COMPLETED_439,2,2,1,0
LEVEL_COMPLETED_440,2,2,1,0
LEVEL_COMPLETED_456,2,2,1,0
LEVEL_COMPLETED_457,2,2,1,0
LEVEL_COMPLETED_458,2,2,1,0
LEVEL_COMPLETED_459,2,2,1,0
LEVEL_COMPLETED_460,2,2,1,0
LEVEL_COMPLETED_461,2,2,1,0
LEVEL_COMPLETED_462,2,2,1,0
LEVEL_COMPLETED_463,2,2,1,0
LEVEL_COMPLETED_464,2,2,1,0
LEVEL_COMPLETED_465,2,2,1,0
LEVEL_COMPLETED_466,2,2,1,0
LEVEL_COMPLETED_467,2,2,1,0
LEVEL_COMPLETED_468,2,2,1,0
LEVEL_COMPLETED_469,2,2,1,0
LEVEL_COMPLETED_470,2,2,1,0
LEVEL_COMPLETED_471,2,2,1,0
LEVEL_COMPLETED_472,2,2,1,0
LEVEL_COMPLETED_473,2,2,1,0
LEVEL_COMPLETED_474,2,2,1,0
LEVEL_COMPLETED_475,2,2,1,0
LEVEL_COMPLETED_476,2,2,1,0
LEVEL_COMPLETED_477,2,2,1,0
LEVEL_COMPLETED_478,2,2,1,0
LEVEL_COMPLETED_479,2,2,1,0
LEVEL_COMPLETED_480,2,2,1,0
LEVEL_COMPLETED_481,2,2,1,0
LEVEL_COMPLETED_482,2,2,1,0
LEVEL_COMPLETED_483,2,2,1,0
LEVEL_COMPLETED_484,2,2,1,0
LEVEL_COMPLETED_485,2,2,1,0
LEVEL_COMPLETED_486,2,2,1,0
LEVEL_COMPLETED_487,2,2,1,0
LEVEL_COMPLETED_495,2,2,1,0
LEVEL_COMPLETED_496,2,2,1,0
LEVEL_COMPLETED_497,2,2,1,0
LEVEL_COMPLETED_498,2,2,1,0
LEVEL_COMPLETED_499,2,2,1,0
LEVEL_COMPLETED_500,2,2,1,0
LEVEL_COMPLETED_503,2,2,1,0
LEVEL_COMPLETED_504,2,2,1,0
LEVEL_COMPLETED_505,2,2,1,0
LEVEL_COMPLETED_506,2,2,1,0
LEVEL_COMPLETED_519,2,2,1,0
LEVEL_COMPLETED_520,2,2,1,0
LEVEL_COMPLETED_521,2,2,1,0
LEVEL_COMPLETED_522,2,2,1,0
LEVEL_COMPLETED_523,2,2,1,0
LEVEL_COMPLETED_539,2,2,1,0
LEVEL_COMPLETED_540,2,2,1,0
LEVEL_COMPLETED_541,2,2,1,0
LEVEL_COMPLETED_560,2,2,1,0
LEVEL_COMPLETED_641,2,2,1,0
LEVEL_COMPLETED_642,2,2,1,0
LEVEL_COMPLETED_643,2,2,1,0
LEVEL_COMPLETED_644,2,2,1,0
LEVEL_COMPLETED_645,2,2,1,0
LEVEL_COMPLETED_746,2,2,1,0
LEVEL_COMPLETED_747,2,2,1,0
LEVEL_COMPLETED_748,2,2,1,0
LEVEL_COMPLETED_749,2,2,1,0
LEVEL_COMPLETED_750,2,2,1,0
LEVEL_COMPLETED_751,2,2,1,0
LEVEL_COMPLETED_752,2,2,1,0
LEVEL_COMPLETED_753,2,2,1,0
LEVEL_COMPLETED_768,2,2,1,0
LEVEL_COMPLETED_769,2,2,1,0
LEVEL_COMPLETED_770,2,2,1,0
LEVEL_COMPLETED_771,2,2,1,0
LEVEL_COMPLETED_772,2,2,1,0
LEVEL_COMPLETED_773,2,2,1,0
LEVEL_COMPLETED_774,2,2,1,0
LEVEL_COMPLETED_775,2,2,1,0
LEVEL_COMPLETED_843,2,2,1,0
LEVEL_COMPLETED_844,2,2,1,0
LEVEL_COMPLETED_845,2,2,1,0
LEVEL_COMPLETED_846,2,2,1,0
LEVEL_COMPLETED_847,2,2,1,0
LEVEL_COMPLETED_848,2,2,1,0
LEVEL_COMPLETED_849,2,2,1,0
LEVEL_COMPLETED_941,2,2,1,0
LEVEL_COMPLETED_942,2,2,1,0
LEVEL_COMPLETED_943,2,2,1,0
LEVEL_COMPLETED_944,2,2,1,0
LEVEL_COMPLETED_950,2,2,1,0
LEVEL_COMPLETED_951,2,2,1,0
NOTIFICATION_OPENED_weekly,2,2,1,0
START_LEVEL_1003,2,1,2,0
START_LEVEL_1004,2,1,2,0
START_LEVEL_1007,2,1,2,0
START_LEVEL_1010,2,1,2,0
START_LEVEL_1013,2,1,2,0
START_LEVEL_1016,2,1,2,0
START_LEVEL_1023,2,1,2,0
START_LEVEL_1034,2,2,1,0
START_LEVEL_1063,2,1,2,0
START_LEVEL_1071,2,1,2,0
START_LEVEL_1074,2,1,2,0
START_LEVEL_1078,2,1,2,0
START_LEVEL_1079,2,1,2,0
START_LEVEL_1083,2,1,2,0
START_LEVEL_1092,2,1,2,0
START_LEVEL_1094,2,1,2,0
START_LEVEL_1095,2,1,2,0
START_LEVEL_1098,2,1,2,0
START_LEVEL_1101,2,1,2,0
START_LEVEL_1104,2,1,2,0
START_LEVEL_1114,2,1,2,0
START_LEVEL_1115,2,1,2,0
START_LEVEL_1119,2,1,2,0
START_LEVEL_1132,2,1,2,0
START_LEVEL_1138,2,1,2,0
START_LEVEL_1141,2,1,2,0
START_LEVEL_1147,2,1,2,0
START_LEVEL_1150,2,1,2,0
START_LEVEL_1152,2,1,2,0
START_LEVEL_1156,2,1,2,0
START_LEVEL_1157,2,1,2,0
START_LEVEL_1168,2,1,2,0
START_LEVEL_1169,2,1,2,0
START_LEVEL_1178,2,1,2,0
START_LEVEL_1179,2,1,2,0
START_LEVEL_1180,2,1,2,0
START_LEVEL_1186,2,1,2,0
START_LEVEL_1281,2,1,2,0
START_LEVEL_1283,2,1,2,0
START_LEVEL_1285,2,1,2,0
START_LEVEL_1287,2,1,2,0
START_LEVEL_1323,2,1,2,0
START_LEVEL_1325,2,1,2,0
START_LEVEL_1336,2,1,2,0
START_LEVEL_1344,2,1,2,0
START_LEVEL_1347,2,1,2,0
START_LEVEL_1349,2,1,2,0
START_LEVEL_1356,2,1,2,0
START_LEVEL_1360,2,1,2,0
START_LEVEL_1370,2,1,2,0
START_LEVEL_1380,2,1,2,0
START_LEVEL_1383,2,1,2,0
START_LEVEL_1385,2,1,2,0
START_LEVEL_1387,2,1,2,0
START_LEVEL_1393,2,1,2,0
START_LEVEL_1394,2,1,2,0
START_LEVEL_1398,2,1,2,0
START_LEVEL_1399,2,1,2,0
START_LEVEL_1402,2,1,2,0
START_LEVEL_1411,2,2,1,0
START_LEVEL_1412,2,2,1,0
START_LEVEL_1414,2,2,1,0
START_LEVEL_1415,2,2,1,0
START_LEVEL_1419,2,1,2,0
START_LEVEL_1453,2,1,2,0
START_LEVEL_1465,2,1,2,0
START_LEVEL_1469,2,1,2,0
START_LEVEL_1473,2,1,2,0
START_LEVEL_1514,2,1,2,0
START_LEVEL_1543,2,1,2,0
START_LEVEL_1551,2,1,2,0
START_LEVEL_1560,2,1,2,0
START_LEVEL_1562,2,1,2,0
START_LEVEL_1570,2,1,2,0
START_LEVEL_1614,2,1,2,0
START_LEVEL_1628,2,1,2,0
START_LEVEL_1629,2,1,2,0
START_LEVEL_1636,2,1,2,0
START_LEVEL_1806,2,1,2,0
START_LEVEL_1811,2,1,2,0
START_LEVEL_1816,2,1,2,0
START_LEVEL_1821,2,1,2,0
START_LEVEL_1831,2,1,2,0
START_LEVEL_1833,2,1,2,0
START_LEVEL_1836,2,1,2,0
START_LEVEL_1846,2,1,2,0
START_LEVEL_1851,2,1,2,0
START_LEVEL_1856,2,1,2,0
START_LEVEL_1861,2,1,2,0
START_LEVEL_1866,2,1,2,0
START_LEVEL_1871,2,1,2,0
START_LEVEL_2369,2,1,2,0
START_LEVEL_284,2,2,1,0
START_LEVEL_287,2,2,1,0
START_LEVEL_288,2,2,1,0
START_LEVEL_292,2,2,1,0
START_LEVEL_294,2,2,1,0
START_LEVEL_302,2,1,2,0
START_LEVEL_310,2,2,1,0
START_LEVEL_313,2,2,1,0
START_LEVEL_315,2,2,1,0
START_LEVEL_319,2,1,2,0
START_LEVEL_320,2,1,2,0
START_LEVEL_321,2,1,2,0
START_LEVEL_322,2,1,2,0
START_LEVEL_324,2,1,2,0
START_LEVEL_325,2,1,2,0
START_LEVEL_326,2,1,2,0
START_LEVEL_327,2,1,2,0
START_LEVEL_328,2,1,2,0
START_LEVEL_329,2,1,2,0
START_LEVEL_330,2,1,2,0
START_LEVEL_332,2,1,2,0
START_LEVEL_333,2,1,2,0
START_LEVEL_334,2,1,2,0
START_LEVEL_335,2,1,2,0
START_LEVEL_336,2,1,2,0
START_LEVEL_354,2,2,1,0
START_LEVEL_359,2,2,1,0
START_LEVEL_372,2,2,1,0
START_LEVEL_386,2,2,1,0
START_LEVEL_387,2,2,1,0
START_LEVEL_3875,2,1,2,0
START_LEVEL_388,2,2,1,0
START_LEVEL_3886,2,1,2,0
START_LEVEL_389,2,2,1,0
START_LEVEL_391,2,2,1,0
START_LEVEL_392,2,2,1,0
START_LEVEL_393,2,2,1,0
START_LEVEL_394,2,2,1,0
START_LEVEL_395,2,2,1,0
START_LEVEL_396,2,2,1,0
START_LEVEL_397,2,2,1,0
START_LEVEL_398,2,2,1,0
START_LEVEL_402,2,2,1,0
START_LEVEL_403,2,2,1,0
START_LEVEL_404,2,2,1,0
START_LEVEL_405,2,2,1,0
START_LEVEL_406,2,2,1,0
START_LEVEL_407,2,2,1,0
START_LEVEL_408,2,2,1,0
START_LEVEL_409,2,2,1,0
START_LEVEL_410,2,2,1,0
START_LEVEL_411,2,2,1,0
START_LEVEL_413,2,2,1,0
START_LEVEL_414,2,2,1,0
START_LEVEL_415,2,2,1,0
START_LEVEL_416,2,2,1,0
START_LEVEL_417,2,2,1,0
START_LEVEL_418,2,2,1,0
START_LEVEL_419,2,2,1,0
START_LEVEL_420,2,2,1,0
START_LEVEL_421,2,2,1,0
START_LEVEL_422,2,2,1,0
START_LEVEL_423,2,2,1,0
START_LEVEL_433,2,2,1,0
START_LEVEL_434,2,2,1,0
START_LEVEL_435,2,2,1,0
START_LEVEL_436,2,2,1,0
START_LEVEL_438,2,2,1,0
START_LEVEL_440,2,2,1,0
START_LEVEL_457,2,2,1,0
START_LEVEL_458,2,2,1,0
START_LEVEL_459,2,2,1,0
START_LEVEL_460,2,2,1,0
START_LEVEL_461,2,2,1,0
START_LEVEL_462,2,2,1,0
START_LEVEL_463,2,2,1,0
START_LEVEL_464,2,2,1,0
START_LEVEL_465,2,2,1,0
START_LEVEL_466,2,2,1,0
START_LEVEL_467,2,2,1,0
START_LEVEL_470,2,2,1,0
START_LEVEL_473,2,2,1,0
START_LEVEL_474,2,2,1,0
START_LEVEL_475,2,2,1,0
START_LEVEL_477,2,2,1,0
START_LEVEL_478,2,2,1,0
START_LEVEL_479,2,2,1,0
START_LEVEL_481,2,2,1,0
START_LEVEL_482,2,2,1,0
START_LEVEL_485,2,2,1,0
START_LEVEL_487,2,2,1,0
START_LEVEL_498,2,2,1,0
START_LEVEL_499,2,2,1,0
START_LEVEL_500,2,2,1,0
START_LEVEL_504,2,2,1,0
START_LEVEL_505,2,2,1,0
START_LEVEL_506,2,2,1,0
START_LEVEL_520,2,2,1,0
START_LEVEL_539,2,2,1,0
START_LEVEL_540,2,2,1,0
START_LEVEL_541,2,2,1,0
START_LEVEL_566,2,1,2,0
START_LEVEL_572,2,1,2,0
START_LEVEL_588,2,1,2,0
START_LEVEL_590,2,1,2,0
START_LEVEL_596,2,1,2,0
START_LEVEL_597,2,1,2,0
START_LEVEL_610,2,1,2,0
START_LEVEL_617,2,1,2,0
START_LEVEL_632,2,1,2,0
START_LEVEL_633,2,1,2,0
START_LEVEL_639,2,1,2,0
START_LEVEL_641,2,2,1,0
START_LEVEL_643,2,2,1,0
START_LEVEL_644,2,2,1,0
START_LEVEL_645,2,2,1,0
START_LEVEL_646,2,2,1,0
START_LEVEL_706,2,1,2,0
START_LEVEL_710,2,1,2,0
START_LEVEL_715,2,1,2,0
START_LEVEL_722,2,1,2,0
START_LEVEL_725,2,1,2,0
START_LEVEL_730,2,1,2,0
START_LEVEL_733,2,1,2,0
START_LEVEL_739,2,1,2,0
START_LEVEL_748,2,2,1,0
START_LEVEL_749,2,2,1,0
START_LEVEL_753,2,2,1,0
START_LEVEL_754,2,2,1,0
START_LEVEL_755,2,1,2,0
START_LEVEL_760,2,1,2,0
START_LEVEL_764,2,1,2,0
START_LEVEL_765,2,1,2,0
START_LEVEL_771,2,2,1,0
START_LEVEL_773,2,2,1,0
START_LEVEL_774,2,2,1,0
START_LEVEL_804,2,1,2,0
START_LEVEL_806,2,1,2,0
START_LEVEL_808,2,1,2,0
START_LEVEL_810,2,1,2,0
START_LEVEL_812,2,1,2,0
START_LEVEL_814,2,1,2,0
START_LEVEL_817,2,1,2,0
START_LEVEL_818,2,1,2,0
START_LEVEL_820,2,1,2,0
START_LEVEL_822,2,1,2,0
START_LEVEL_824,2,1,2,0
START_LEVEL_826,2,1,2,0
START_LEVEL_828,2,1,2,0
START_LEVEL_830,2,1,2,0
START_LEVEL_831,2,1,2,0
START_LEVEL_832,2,1,2,0
START_LEVEL_834,2,1,2,0
START_LEVEL_835,2,1,2,0
START_LEVEL_838,2,1,2,0
START_LEVEL_840,2,1,2,0
START_LEVEL_842,2,1,2,0
START_LEVEL_846,2,2,1,0
START_LEVEL_847,2,2,1,0
START_LEVEL_849,2,2,1,0
START_LEVEL_852,2,2,1,0
START_LEVEL_855,2,1,2,0
START_LEVEL_856,2,1,2,0
START_LEVEL_859,2,1,2,0
START_LEVEL_860,2,2,1,0
START_LEVEL_929,2,1,2,0
START_LEVEL_932,2,1,2,0
START_LEVEL_941,2,2,1,0
